"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","X"
"860Z200US60106","ZCTA5 60106","7502","418","3.3","1.4","1.2","0.7","6.0","1.9","5.6","1.6","10.2","2.8","22.0","3.9","21.6","4.6","17.6","4.0","7.8","1.8","4.7","1.3","76425","3767","90408","6420","47.0","(X)","(X)","(X)","(X)","(X)","4840","283","2.4","1.7","1.1","0.8","4.0","1.9","7.6","2.6","5.4","2.2","17.1","4.2","23.3","5.3","23.1","5.9","9.5","2.3","6.5","2.0","86540","5971","103808","9916","(X)","(X)","47.2","(X)","(X)","(X)","3370","358","1.2","1.0","0.7","0.7","2.2","2.0","2.6","1.5","6.4","3.0","16.3","5.0","22.5","6.2","29.2","7.9","11.2","2.8","7.6","2.9","97222","10561","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2662","327","5.7","2.7","1.5","1.0","10.1","4.1","6.6","2.8","17.1","5.7","32.9","8.1","18.6","6.8","4.6","2.5","1.6","1.4","1.4","1.1","56220","4247","59974","4836","(X)","(X)","(X)","(X)","46.5","(X)",NA
"860Z200US60107","ZCTA5 60107","13205","498","5.5","3.2","1.8","0.7","2.5","0.9","6.1","1.6","7.0","1.5","15.2","2.2","14.4","2.0","26.1","3.5","12.6","2.1","8.9","1.8","94502","7201","107409","6046","44.4","(X)","(X)","(X)","(X)","(X)","9453","364","1.9","1.3","1.2","0.7","2.4","1.1","5.7","2.1","6.3","1.6","15.2","2.5","13.3","2.5","29.0","4.0","13.5","2.5","11.6","2.5","108131","5750","118096","6237","(X)","(X)","45.4","(X)","(X)","(X)","7339","450","0.9","0.9","0.8","0.6","2.1","1.2","4.8","2.0","5.2","1.7","12.5","2.7","12.2","2.4","31.6","4.6","15.9","3.2","14.0","3.1","112365","4240","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3752","582","14.8","9.8","3.6","2.1","3.1","1.7","8.2","3.2","12.0","4.2","18.6","4.6","14.7","4.6","15.0","4.6","8.3","4.6","1.7","1.2","58562","13218","71059","10930","(X)","(X)","(X)","(X)","40.7","(X)",NA
"860Z200US60108","ZCTA5 60108","9202","416","4.5","1.8","0.9","0.6","6.5","2.8","3.7","1.2","8.5","1.8","14.1","2.5","11.9","2.2","19.6","3.0","13.3","2.6","17.2","2.6","100072","7614","135023","10786","38.9","(X)","(X)","(X)","(X)","(X)","6088","246","1.3","0.8","0.4","0.3","5.6","3.7","0.9","0.6","7.2","2.6","13.0","3.1","10.7","2.3","22.5","4.4","17.7","3.8","20.8","3.2","118800","12193","152431","10045","(X)","(X)","41.6","(X)","(X)","(X)","5020","297","0.9","0.7","0.3","0.3","5.4","4.3","0.8","0.7","5.6","2.4","11.2","2.9","9.7","2.3","23.3","5.0","19.2","4.3","23.6","3.7","134435","13067","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3114","448","10.7","5.0","2.1","1.7","8.2","3.3","9.3","3.2","13.2","3.4","19.0","4.6","12.2","3.1","12.1","5.2","3.9","2.5","9.3","5.5","57700","9526","96222","27920","(X)","(X)","(X)","(X)","32.5","(X)",NA
"860Z200US60109","ZCTA5 60109","173","48","0.0","18.2","2.9","4.5","10.4","8.3","2.9","3.7","9.8","8.4","21.4","10.1","15.0","9.6","23.1","10.3","5.2","6.5","9.2","9.1","77656","24359","93310","18652","51.4","(X)","(X)","(X)","(X)","(X)","115","34","4.3","6.8","0.0","25.8","7.8","9.4","2.6","5.1","11.3","9.8","18.3","10.9","20.9","13.9","13.0","9.0","7.8","9.5","13.9","13.9","78281","21727","101778","29468","(X)","(X)","59.1","(X)","(X)","(X)","86","27","0.0","32.1","0.0","32.1","4.7","8.3","3.5","6.7","8.1","9.4","24.4","14.7","12.8","11.7","17.4","11.9","10.5","11.9","18.6","17.8","93125","72499","N","N","(X)","(X)","(X)","(X)","(X)","(X)","58","29","0.0","40.4","0.0","40.4","20.7","19.0","3.4","5.7","12.1","17.8","22.4","18.7","6.9","9.9","34.5","19.5","0.0","40.4","0.0","40.4","61500","32917","69264","15470","(X)","(X)","(X)","(X)","25.9","(X)",NA
"860Z200US60110","ZCTA5 60110","11791","502","3.7","1.5","3.0","1.5","3.7","1.7","3.5","1.3","9.9","3.0","20.5","3.4","15.9","3.2","23.1","3.1","9.0","2.3","7.5","2.1","85785","6335","101242","6144","47.6","(X)","(X)","(X)","(X)","(X)","9034","438","3.8","1.9","2.0","1.4","4.3","2.0","2.2","1.3","8.3","2.4","20.1","3.6","15.9","3.4","23.8","4.2","10.6","2.9","9.0","2.6","92809","6212","108391","7663","(X)","(X)","50.7","(X)","(X)","(X)","6550","466","1.3","1.2","1.6","1.5","1.5","1.5","1.0","0.9","5.5","2.4","17.8","3.7","18.9","4.4","27.8","5.2","14.3","3.9","10.5","3.0","103292","4945","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2757","452","4.3","2.1","6.1","5.1","5.4","2.9","7.7","3.5","19.4","9.4","23.1","7.5","14.2","6.3","13.8","5.1","3.3","2.2","2.6","2.6","53961","14471","69563","8663","(X)","(X)","(X)","(X)","36.9","(X)",NA
"860Z200US60111","ZCTA5 60111","77","36","0.0","34.6","0.0","34.6","0.0","34.6","0.0","34.6","23.4","23.0","5.2","7.6","6.5","10.1","33.8","23.6","18.2","18.3","13.0","16.9","107054","17045","143553","64260","19.5","(X)","(X)","(X)","(X)","(X)","54","31","0.0","41.9","0.0","41.9","0.0","41.9","0.0","41.9","20.4","29.2","16.7","18.6","9.3","14.7","35.2","29.8","0.0","41.9","18.5","24.0","105357","58490","148607","92123","(X)","(X)","18.5","(X)","(X)","(X)","49","30","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","22.4","32.0","8.2","13.1","10.2","16.9","38.8","31.9","0.0","44.0","20.4","26.2","105804","38429","N","N","(X)","(X)","(X)","(X)","(X)","(X)","23","20","0.0","64.2","0.0","64.2","0.0","64.2","0.0","64.2","30.4","40.6","0.0","64.2","0.0","64.2","30.4","41.5","39.1","45.6","0.0","64.2","111607","81426","108330","41856","(X)","(X)","(X)","(X)","0.0","(X)",NA
"860Z200US60112","ZCTA5 60112","1709","183","2.2","2.4","1.6","3.0","2.4","2.5","3.5","2.7","8.0","5.3","28.1","9.7","12.5","5.3","17.0","4.9","19.5","7.8","5.1","3.8","76528","22966","103719","13204","26.5","(X)","(X)","(X)","(X)","(X)","1081","134","0.0","3.2","0.0","3.2","1.1","2.0","6.5","5.6","12.1","8.5","10.3","4.5","15.4","5.8","29.1","10.7","19.4","8.7","6.0","4.7","106384","25519","115135","15377","(X)","(X)","32.9","(X)","(X)","(X)","808","123","0.0","4.2","0.0","4.2","0.0","4.2","5.1","4.7","8.0","9.1","8.4","5.0","20.7","7.7","33.3","11.0","18.2","9.2","6.3","5.5","108409","23869","N","N","(X)","(X)","(X)","(X)","(X)","(X)","628","227","6.1","6.5","4.5","8.2","6.5","7.3","2.9","3.4","4.9","5.9","51.9","17.5","3.8","4.2","8.9","7.2","8.1","9.4","2.4","2.8","67687","2957","72311","13883","(X)","(X)","(X)","(X)","8.0","(X)",NA
"860Z200US60115","ZCTA5 60115","16992","495","13.6","3.0","5.2","1.8","11.0","2.6","9.6","2.3","12.5","2.7","15.6","2.5","11.3","1.9","12.0","1.7","5.5","1.3","3.6","1.0","47310","3422","65052","4000","32.8","(X)","(X)","(X)","(X)","(X)","8012","411","8.5","3.1","3.1","2.1","7.3","2.7","7.1","2.7","9.7","3.4","17.4","4.0","13.7","3.5","17.6","3.3","8.7","2.2","6.9","2.2","69643","7958","85901","6617","(X)","(X)","30.1","(X)","(X)","(X)","5052","384","0.6","0.6","0.5","0.6","3.0","1.6","4.8","2.4","10.1","4.1","18.7","4.4","13.5","3.7","25.2","4.7","13.7","3.4","9.9","3.2","99296","8058","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8980","563","18.4","4.4","8.5","3.2","15.2","4.4","12.7","3.9","15.0","3.7","13.0","3.1","9.5","2.4","5.8","2.2","1.4","0.9","0.5","0.5","31562","3648","42632","5037","(X)","(X)","(X)","(X)","34.2","(X)",NA
"860Z200US60118","ZCTA5 60118","6455","310","3.7","1.9","2.4","1.5","3.8","1.5","6.2","2.6","7.1","2.4","13.8","3.9","13.3","3.4","21.8","3.4","11.8","2.4","16.0","2.5","99510","8855","135522","12509","36.7","(X)","(X)","(X)","(X)","(X)","4230","277","4.3","3.0","1.3","1.1","0.8","0.7","1.6","1.0","6.1","2.8","12.2","3.8","10.9","4.1","27.0","4.7","14.4","3.6","21.3","3.8","121412","6510","166326","18433","(X)","(X)","37.1","(X)","(X)","(X)","3204","231","0.4","0.7","0.9","0.9","0.4","0.6","1.8","1.2","3.9","2.5","9.5","3.7","10.9","4.8","26.4","4.4","17.6","4.6","28.2","5.0","142500","12501","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2225","360","4.8","2.8","3.6","3.3","9.6","4.5","15.0","6.8","8.9","4.5","18.9","7.0","15.2","5.8","14.4","4.4","6.3","2.9","3.4","2.2","55117","10430","71564","7680","(X)","(X)","(X)","(X)","36.1","(X)",NA
"860Z200US60119","ZCTA5 60119","4103","407","3.1","2.0","1.0","1.2","1.0","1.0","3.9","2.0","5.2","3.0","8.5","3.4","13.7","6.0","22.3","5.7","19.5","8.8","21.7","6.2","120139","16790","155100","15903","36.9","(X)","(X)","(X)","(X)","(X)","3312","402","0.0","1.0","0.1","0.2","0.5","0.6","1.3","1.3","5.0","3.4","6.3","3.1","14.9","7.6","22.9","6.1","23.2","10.2","25.7","7.9","147568","30191","175520","18642","(X)","(X)","40.7","(X)","(X)","(X)","2718","406","0.0","1.3","0.0","1.3","0.6","0.7","1.5","1.6","1.9","2.5","5.0","3.5","13.0","8.2","21.3","6.8","25.9","11.7","30.7","9.2","176591","37185","N","N","(X)","(X)","(X)","(X)","(X)","(X)","791","203","16.2","9.7","5.1","6.3","3.3","4.2","15.2","8.9","6.1","5.9","17.2","10.0","8.3","7.6","19.6","10.7","4.2","5.3","4.9","7.0","55398","22276","68497","16505","(X)","(X)","(X)","(X)","20.9","(X)",NA
"860Z200US60120","ZCTA5 60120","16113","657","2.6","0.8","2.5","1.4","5.4","1.2","7.3","1.5","12.2","2.1","18.0","2.6","17.8","3.2","19.9","3.1","7.3","1.8","6.9","1.6","78360","4452","93123","5183","43.1","(X)","(X)","(X)","(X)","(X)","12106","633","1.6","0.7","2.0","1.6","5.5","1.5","7.0","1.9","11.7","2.7","17.0","3.0","18.2","3.6","21.3","3.4","8.1","2.0","7.8","2.0","81633","3009","98922","6688","(X)","(X)","45.8","(X)","(X)","(X)","7812","552","0.7","0.6","0.1","0.2","4.9","1.8","4.1","1.5","11.4","4.0","15.7","3.2","18.3","4.2","25.4","4.8","9.2","2.8","10.1","2.6","91348","8513","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4007","516","6.4","2.5","4.6","2.8","5.7","2.0","10.9","2.9","19.5","4.5","21.4","4.9","14.0","5.3","10.9","3.7","3.6","3.4","3.0","1.9","54023","9636","65330","6565","(X)","(X)","(X)","(X)","32.2","(X)",NA
"860Z200US60123","ZCTA5 60123","17693","681","3.5","1.1","4.2","1.4","5.0","1.5","6.6","1.8","10.8","2.6","14.5","2.0","14.9","2.2","25.0","3.1","7.0","1.4","8.6","2.0","82358","5384","96128","4657","43.7","(X)","(X)","(X)","(X)","(X)","11897","584","2.7","1.2","1.8","1.2","4.1","2.0","4.8","1.7","8.6","3.6","13.9","2.6","16.8","3.0","27.8","4.4","8.5","1.7","11.1","2.9","94676","7854","106163","5614","(X)","(X)","44.7","(X)","(X)","(X)","8470","692","1.6","1.2","1.1","1.0","1.2","0.9","3.9","1.6","7.7","4.4","13.6","2.9","16.5","3.7","31.6","5.4","9.5","2.1","13.2","3.6","104733","7427","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5796","575","5.6","2.3","9.6","3.6","8.1","3.1","11.2","4.9","16.2","3.9","16.4","3.1","10.6","3.0","17.2","4.8","2.8","2.0","2.3","1.2","49437","4812","68810","8112","(X)","(X)","(X)","(X)","38.7","(X)",NA
"860Z200US60124","ZCTA5 60124","8690","679","0.4","0.6","0.8","0.9","1.5","1.1","2.1","1.4","3.4","1.7","10.0","3.1","8.3","2.9","28.9","6.3","17.5","4.7","27.1","5.4","137335","13315","164120","14219","35.0","(X)","(X)","(X)","(X)","(X)","7031","614","0.0","0.5","0.0","0.5","1.2","1.2","1.0","1.1","2.7","1.9","7.7","3.2","8.1","3.4","29.2","7.6","18.4","5.0","31.8","6.2","150641","16313","178221","16349","(X)","(X)","36.6","(X)","(X)","(X)","6426","673","0.0","0.5","0.0","0.5","0.1","0.3","1.1","1.2","2.8","2.0","7.2","3.2","8.6","3.7","30.5","8.0","17.8","4.8","31.8","6.9","149475","17412","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1659","420","1.9","3.3","4.3","4.2","2.7","2.7","7.1","5.9","6.6","5.7","20.5","10.8","9.6","7.1","27.8","10.3","12.7","10.1","6.8","7.0","98375","28048","103102","19714","(X)","(X)","(X)","(X)","28.5","(X)",NA
"860Z200US60126","ZCTA5 60126","17680","392","2.1","0.7","1.3","0.6","3.1","0.7","4.3","1.2","5.0","1.2","10.8","1.5","10.7","1.8","16.4","1.7","13.4","1.9","32.8","2.5","140176","7919","192773","8943","34.8","(X)","(X)","(X)","(X)","(X)","12717","367","1.0","0.4","0.5","0.4","1.3","0.6","1.7","0.6","2.9","0.9","8.1","1.8","10.0","1.9","17.4","2.1","14.2","2.0","43.0","3.1","175342","10487","230685","11504","(X)","(X)","33.3","(X)","(X)","(X)","11169","402","0.6","0.4","0.4","0.5","0.9","0.5","0.9","0.5","2.6","0.9","6.7","1.8","9.6","2.1","16.8","2.2","14.5","2.2","46.8","3.4","189957","13247","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4963","531","5.3","2.2","3.4","1.9","7.8","2.4","11.5","3.7","10.8","3.6","18.3","3.7","12.3","4.6","13.4","3.0","10.9","4.4","6.2","2.0","63533","8618","92884","9690","(X)","(X)","(X)","(X)","38.4","(X)",NA
"860Z200US60129","ZCTA5 60129","104","49","0.0","27.9","0.0","27.9","31.7","34.3","1.9","3.2","0.0","27.9","1.9","6.7","17.3","14.7","32.7","26.3","6.7","7.0","7.7","6.6","98750","48110","136804","78245","33.7","(X)","(X)","(X)","(X)","(X)","52","29","0.0","42.7","0.0","42.7","0.0","42.7","0.0","42.7","0.0","42.7","19.2","24.0","17.3","17.0","34.6","26.9","13.5","13.5","15.4","14.7","106591","18087","212985","152308","(X)","(X)","36.5","(X)","(X)","(X)","39","25","0.0","49.3","0.0","49.3","0.0","49.3","0.0","49.3","0.0","49.3","2.6","10.8","17.9","22.1","46.2","29.9","12.8","14.9","20.5","18.4","108125","27582","N","N","(X)","(X)","(X)","(X)","(X)","(X)","52","48","0.0","42.7","0.0","42.7","63.5","44.1","3.8","7.3","0.0","42.7","0.0","42.7","17.3","27.4","15.4","25.9","0.0","42.7","0.0","42.7","-","**","48383","33224","(X)","(X)","(X)","(X)","30.8","(X)",NA
"860Z200US60130","ZCTA5 60130","7328","415","6.1","2.2","2.9","1.4","7.6","2.6","7.5","2.6","8.5","2.8","15.2","3.3","16.7","4.1","16.4","3.7","6.6","2.0","12.5","3.6","78625","6330","103197","10319","32.8","(X)","(X)","(X)","(X)","(X)","3287","274","3.3","2.7","0.6","1.0","0.6","1.0","8.0","4.7","5.2","3.3","9.7","4.7","17.0","6.8","20.7","5.8","12.9","5.1","22.1","7.0","113622","20045","144415","18560","(X)","(X)","34.6","(X)","(X)","(X)","1976","299","2.5","2.7","0.0","1.8","1.0","1.6","7.4","6.3","2.0","2.5","12.4","6.6","4.3","2.7","20.2","6.8","13.9","5.8","36.3","9.9","150347","33286","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4041","535","8.6","3.5","4.7","2.5","13.3","4.4","7.1","2.8","11.8","4.3","19.1","4.5","16.2","4.4","12.9","4.5","3.6","2.1","2.5","1.4","55593","5758","64355","5812","(X)","(X)","(X)","(X)","30.5","(X)",NA
"860Z200US60131","ZCTA5 60131","5759","366","4.2","2.0","2.8","1.1","8.1","4.4","8.6","2.9","9.4","2.3","17.0","3.5","12.5","2.9","23.3","3.5","7.6","2.4","6.4","2.1","74606","7891","89085","7155","46.2","(X)","(X)","(X)","(X)","(X)","4311","314","2.1","1.6","0.8","1.0","6.6","5.4","7.6","3.0","7.4","2.4","18.0","4.2","13.2","3.8","29.1","4.9","8.5","3.0","6.7","2.2","87813","15958","98023","8669","(X)","(X)","47.1","(X)","(X)","(X)","2804","336","2.3","2.0","1.2","1.5","3.7","4.2","4.2","2.6","6.4","2.5","18.0","5.0","14.0","4.3","27.7","5.4","12.4","4.2","10.1","3.2","102656","12514","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1448","236","12.2","7.1","9.0","4.4","12.4","7.7","14.6","7.8","16.8","6.1","13.3","8.3","10.2","3.9","6.6","4.0","1.4","1.7","3.5","5.4","38403","11047","52813","14071","(X)","(X)","(X)","(X)","37.1","(X)",NA
"860Z200US60133","ZCTA5 60133","11113","468","5.0","1.8","2.4","1.4","5.3","1.7","4.4","1.1","9.1","1.9","15.0","2.5","16.5","2.6","24.2","2.7","10.5","2.7","7.7","1.8","88460","4604","97856","4501","46.4","(X)","(X)","(X)","(X)","(X)","9110","359","5.0","2.0","2.4","1.7","4.0","1.4","3.4","1.3","6.7","2.0","16.8","2.9","15.5","2.7","25.0","2.9","12.4","3.2","8.7","2.1","91788","6930","103893","5235","(X)","(X)","47.8","(X)","(X)","(X)","6307","346","2.5","2.1","1.1","1.0","2.1","1.1","2.6","1.3","6.4","2.2","14.1","2.7","16.9","3.4","29.4","3.7","14.7","3.9","10.3","2.4","108177","6167","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2003","363","11.2","6.9","3.2","2.7","11.0","4.9","8.9","3.5","17.5","5.6","12.6","4.5","18.2","6.4","15.4","6.4","0.3","0.5","1.5","1.9","48422","9453","58960","8440","(X)","(X)","(X)","(X)","37.1","(X)",NA
"860Z200US60134","ZCTA5 60134","11129","470","3.2","1.8","1.0","0.8","1.2","0.7","4.0","2.0","4.7","1.5","10.7","3.6","8.9","1.7","17.8","2.8","16.7","3.3","31.7","3.5","143697","12644","178878","11179","29.1","(X)","(X)","(X)","(X)","(X)","8505","452","0.4","0.3","0.4","0.7","0.7","0.5","2.3","2.1","4.4","1.9","10.0","4.2","5.0","1.5","18.6","3.6","18.9","3.3","39.4","4.4","173697","15715","199141","11164","(X)","(X)","30.0","(X)","(X)","(X)","7145","461","0.3","0.4","0.0","0.5","0.3","0.3","0.8","0.6","3.8","2.0","6.2","1.6","4.5","1.4","18.8","3.7","20.2","3.5","45.2","4.5","190886","10820","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2624","430","12.5","6.9","2.9","2.5","2.9","2.4","14.4","7.9","6.4","3.1","13.0","5.1","22.7","6.3","15.1","5.1","5.5","2.9","4.6","2.8","68986","18721","101504","30774","(X)","(X)","(X)","(X)","26.0","(X)",NA
"860Z200US60135","ZCTA5 60135","2738","171","3.0","2.6","5.6","5.4","4.8","3.5","4.8","3.2","9.5","5.4","15.1","5.3","16.6","5.7","23.5","6.5","3.4","2.3","13.7","5.4","84333","14140","109786","16847","34.6","(X)","(X)","(X)","(X)","(X)","2003","215","3.5","2.4","0.0","1.7","3.9","3.9","1.6","2.0","4.9","4.3","16.3","6.5","17.1","7.1","29.2","8.7","4.6","3.2","18.8","6.8","112758","26686","132901","20225","(X)","(X)","38.9","(X)","(X)","(X)","1697","268","3.3","3.0","0.0","2.0","1.1","1.8","1.1","1.9","5.1","5.0","15.3","7.2","12.1","6.9","34.5","9.8","5.4","3.7","22.2","7.8","119535","13963","N","N","(X)","(X)","(X)","(X)","(X)","(X)","735","203","3.7","4.5","20.7","17.8","12.9","11.4","9.4","8.4","23.8","15.4","10.2","7.7","11.3","8.0","8.0","6.9","0.0","4.6","0.0","4.6","37112","11192","42965","9583","(X)","(X)","(X)","(X)","22.9","(X)",NA
"860Z200US60136","ZCTA5 60136","2729","277","3.7","5.2","0.0","1.3","3.8","5.5","0.3","0.6","5.3","4.0","13.7","6.6","6.0","5.2","30.7","11.2","24.2","11.2","12.5","7.3","121733","28917","125221","14338","21.7","(X)","(X)","(X)","(X)","(X)","2148","248","0.0","1.6","1.4","2.4","4.8","6.8","0.0","1.6","4.6","4.6","6.8","5.7","7.6","6.4","37.9","12.8","21.1","11.0","15.8","9.3","120114","27255","133109","16742","(X)","(X)","22.3","(X)","(X)","(X)","1606","325","0.0","2.2","0.0","2.2","0.0","2.2","0.0","2.2","6.2","6.2","9.0","7.7","3.5","4.3","31.8","15.0","28.3","14.8","21.2","11.5","146797","46111","N","N","(X)","(X)","(X)","(X)","(X)","(X)","581","296","17.2","23.2","0.0","5.8","0.0","5.8","1.2","3.1","2.9","5.8","39.2","26.8","0.0","5.8","19.4","22.4","20.0","22.9","0.0","5.8","-","**","84554","34317","(X)","(X)","(X)","(X)","4.0","(X)",NA
"860Z200US60137","ZCTA5 60137","14651","487","2.9","1.1","1.6","0.8","3.7","1.1","3.7","1.0","7.0","1.6","12.7","2.6","9.2","1.7","16.9","2.2","11.5","1.5","30.8","2.6","127886","7188","177942","8313","38.6","(X)","(X)","(X)","(X)","(X)","10599","383","0.8","0.4","0.8","0.5","1.6","1.1","2.2","0.9","4.1","1.7","7.4","1.9","8.7","2.1","19.5","3.0","14.3","2.1","40.6","3.3","167287","12290","216787","11076","(X)","(X)","39.1","(X)","(X)","(X)","9290","399","0.5","0.3","0.2","0.2","0.4","0.4","1.6","0.9","2.9","1.3","5.5","1.8","8.2","2.1","19.5","3.3","16.1","2.4","45.1","3.4","183351","11716","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4052","435","8.3","3.8","3.7","2.5","10.8","3.7","7.8","2.8","14.0","3.9","25.4","6.8","10.5","3.1","10.0","2.7","4.4","1.7","4.9","1.7","53047","6990","74564","7909","(X)","(X)","(X)","(X)","37.0","(X)",NA
"860Z200US60139","ZCTA5 60139","11276","352","4.1","1.5","1.2","0.6","4.6","1.4","6.9","1.8","9.3","2.0","18.4","2.8","16.0","3.2","20.0","2.7","13.8","2.6","5.7","1.3","83363","5465","95761","3957","46.0","(X)","(X)","(X)","(X)","(X)","8193","316","2.9","1.5","0.2","0.3","3.8","1.7","7.4","2.2","8.9","2.5","17.4","3.3","15.1","3.9","20.2","3.0","17.1","3.6","6.9","1.7","86858","5273","103581","5141","(X)","(X)","49.6","(X)","(X)","(X)","5823","366","0.7","0.6","0.1","0.2","2.4","1.4","5.1","2.5","8.4","2.6","16.0","3.3","14.6","4.4","23.3","3.9","21.9","5.1","7.5","2.0","105417","8452","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3083","297","9.1","4.2","3.6","2.1","8.2","3.3","7.1","3.3","14.3","4.6","20.2","5.2","15.1","4.0","17.3","6.1","2.8","1.7","2.2","1.2","58930","9012","66575","5985","(X)","(X)","(X)","(X)","31.9","(X)",NA
"860Z200US60140","ZCTA5 60140","7290","495","0.7","1.0","2.6","2.2","0.8","1.0","7.2","4.3","3.9","2.4","11.7","4.5","16.7","6.2","31.7","7.0","9.1","3.8","15.7","5.5","107104","11435","153026","35029","29.1","(X)","(X)","(X)","(X)","(X)","5684","446","2.3","2.4","0.0","0.6","0.3","0.6","2.1","3.0","4.3","2.1","14.6","7.4","13.4","5.2","34.3","7.7","8.8","3.5","20.1","7.0","114556","8417","172781","44662","(X)","(X)","32.8","(X)","(X)","(X)","4611","431","0.0","0.8","0.0","0.8","0.0","0.8","2.6","3.6","3.0","2.4","10.7","5.5","12.2","5.7","37.4","8.1","10.1","4.2","24.0","8.3","124794","13429","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1606","467","2.7","4.7","4.2","5.6","3.8","4.8","25.3","14.1","9.1","8.3","16.6","11.9","13.2","9.5","15.8","13.0","9.3","9.0","0.0","2.2","62725","21240","72261","16004","(X)","(X)","(X)","(X)","14.6","(X)",NA
"860Z200US60142","ZCTA5 60142","12887","632","6.1","3.8","1.4","1.1","7.5","3.8","6.9","3.1","7.3","2.4","14.4","2.8","15.5","3.0","14.4","3.0","14.4","2.8","12.0","2.6","85824","7896","104297","7970","37.7","(X)","(X)","(X)","(X)","(X)","7903","528","0.3","0.4","0.6","0.6","3.6","3.7","1.9","1.6","7.8","3.5","11.3","3.4","16.3","3.6","19.4","3.4","21.0","3.9","17.9","4.5","112891","12089","134187","10577","(X)","(X)","39.8","(X)","(X)","(X)","6666","561","0.2","0.3","0.0","0.5","1.0","1.3","1.7","1.6","5.9","3.2","9.5","3.4","17.4","4.4","20.1","3.9","23.3","4.2","20.9","5.0","129655","18254","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4984","868","15.3","9.0","2.9","2.7","13.7","7.5","15.7","7.1","9.7","4.1","19.4","5.4","10.9","5.2","7.7","5.4","3.3","2.4","1.3","1.5","40925","12836","52780","8474","(X)","(X)","(X)","(X)","33.9","(X)",NA
